id_ruta;id_rotonda;tramo;tramo_angulo_rotonda;diametro;carriles;velocidadMedia;angulo;crowdedness_left;crowdedness_center;crowdedness_right;vrus_left;vrus_center;vrus_right;distance_left;distance_center;distance_right;orientation_left;orientation_center;orientation_right
412;412_18;0;225;94;2;45;1.96;1;0;0;0;0;0;23.4;27.6;;1;7;
412;412_18;20;;94;2;49;2.9;0;0;0;0;0;0;23;26.2;29;7;6;3
412;412_18;40;;94;2;53;0.26;0;0;0;0;0;0;;;29;;;3
412;412_18;60;;94;2;56;-0.87;0;0;1;0;0;0;;;14.9;;;2
412;412_19;-100;;103;2;62;-1.62;0;0;0;0;0;0;20.3;;;5;;
412;412_19;-80;;103;2;58;-2.38;1;0;0;0;0;0;26.1;26.6;;4;4;
412;412_19;-60;;103;2;53;-2.38;0;0;0;0;0;0;;;;;;
412;412_19;-40;;103;2;46;-2.38;0;0;0;0;0;0;;;;;;
412;412_19;-20;;103;2;37;-1.63;0;0;0;0;0;0;;;;;;
412;412_19;0;45;103;2;37;-3.24;0;0;0;0;0;0;;;4.5;;;1
412;412_19;0;90;103;2;44;-7.45;0;0;0;0;0;0;;;;;;
412;412_19;0;135;103;2;41;-7.29;0;0;0;0;0;0;;;;;;
412;412_19;0;180;103;2;39;-7.29;0;0;0;0;0;0;;;4.3;;;2
412;412_19;0;225;103;2;37;-4.65;0;0;0;0;0;0;;;;;;
412;412_19;0;270;103;2;34;4.04;0;0;0;0;0;0;;;26.4;;;3
412;412_19;20;;103;2;33;1.4;0;0;0;0;0;0;;;28.5;;;3
412;412_19;40;;103;2;32;-1.06;0;0;0;0;0;0;;;;;;
412;412_19;60;;103;2;18;-1.3;0;0;0;0;0;0;;;;;;
412;412_19;80;;103;2;21;-3.51;0;0;0;0;0;0;27.5;29.5;;7;6;
412;412_19;100;;103;2;29;-1.62;1;0;0;0;0;0;26.2;26.6;;4;4;
412;412_2;-100;;94;2;41;1.39;0;0;1;0;0;0;;25.1;29.1;;6;2
412;412_2;-80;;94;2;34;1.39;0;0;1;0;0;0;10.9;23.2;21.5;6;6;3
412;412_2;-60;;94;2;30;2.15;0;0;1;0;0;0;22.8;;27;6;;3
412;412_2;-40;;94;2;24;2.15;0;0;1;0;0;0;20.7;;18.9;6;;3
412;412_2;-20;;94;2;8;2.95;1;1;1;0;0;0;14.2;9.6;6.7;4;2;3
412;412_2;0;45;94;2;21;3.22;1;1;1;0;0;0;4.6;16.7;10.5;2;2;3
412;412_2;0;90;94;2;34;-3.59;1;1;0;0;0;0;4.3;12.3;21;2;2;3
412;412_2;0;135;94;2;34;-4.14;1;1;0;0;0;0;4.3;10.1;10.7;2;2;2
412;412_2;0;180;94;2;32;2.24;0;0;1;0;0;0;19;7.9;8.3;0;2;3
412;412_2;20;;94;2;37;4.98;0;0;1;0;0;0;19.1;27.1;10.4;0;7;3
412;412_2;40;;94;2;43;2.53;0;0;1;0;0;0;20.2;26.4;11.1;6;7;2
412;412_2;60;;94;2;49;1.77;0;0;1;0;0;0;15.4;24.3;11.3;6;7;2
412;412_2;80;;94;2;56;1.77;0;0;1;0;0;0;;;10.9;;;2
412;412_2;100;;94;2;59;1.39;0;0;1;0;0;0;;;11;;;2
412;412_20;-100;;24;0;40;-1.62;1;0;0;0;0;0;22.3;;;6;;
412;412_20;-80;;24;0;40;-0.87;2;0;0;0;0;0;21.5;26.9;;4;7;
412;412_20;-60;;24;0;40;-0.87;3;0;0;0;0;0;19.1;25.9;;0;7;
412;412_20;-40;;24;0;35;-0.87;0;0;0;0;0;0;19;;;1;;
412;412_20;-20;;24;0;28;-0.49;0;0;0;0;0;0;;;;;;
412;412_20;20;;24;0;30;0.39;0;0;0;0;0;0;;28;;;4;
412;412_20;40;;24;0;34;-3.13;0;0;0;0;0;0;;;;;;
412;412_20;60;;24;0;38;-3.13;0;0;0;0;0;0;;;;;;
412;412_20;80;;24;0;39;-3.51;0;0;0;0;0;0;;;;;;
412;412_20;100;;24;0;40;-3.13;0;0;0;0;0;0;;;;;;
412;412_3;-100;;73;2;60;0.64;0;0;0;0;0;0;;;;;;
412;412_3;-80;;73;2;56;0.64;0;0;0;0;0;0;18.7;25.4;;6;6;
412;412_3;-60;;73;2;51;0.64;0;0;0;0;0;0;20.1;28.1;;6;6;
412;412_3;-40;;73;2;45;2.91;0;0;0;0;0;0;19.6;28.1;4.3;6;6;1
412;412_3;-20;;73;2;40;3.66;0;0;0;0;0;0;;;18.6;;;4
412;412_3;0;45;73;2;38;3.01;0;0;0;0;0;0;;;21.3;;;3
412;412_3;0;90;73;2;39;-5.02;0;0;0;0;0;0;4.6;;4.2;6;;1
412;412_3;0;135;73;2;39;-4.52;0;0;0;0;0;0;26.6;;4.6;0;;1
412;412_3;0;180;73;2;40;6.68;0;0;0;0;0;0;22.3;;28.3;0;;7
412;412_3;20;;73;2;42;6.68;0;0;0;0;0;0;16.8;20.3;27.9;0;7;7
412;412_3;40;;73;2;45;3.85;0;0;0;0;0;0;13.9;18.6;;6;0;
412;412_3;60;;73;2;50;2.53;0;0;0;0;0;0;;;;;;
412;412_3;80;;73;2;55;1.58;0;0;0;0;0;0;17.7;27.3;;6;6;
